id;name;geoid;geoname;value;datetime
600;Precio mercado SPOT Diario España;3;España;191.64;2022-01-09T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;196.23;2022-01-10T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;165;2022-01-10T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;158.7;2022-01-10T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;159.3;2022-01-10T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;160.1;2022-01-10T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;173.01;2022-01-10T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200.1;2022-01-10T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;228.46;2022-01-10T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;234.74;2022-01-10T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;240;2022-01-10T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;238.76;2022-01-10T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;228.38;2022-01-10T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;222.53;2022-01-10T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;216.01;2022-01-10T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.01;2022-01-10T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200.99;2022-01-10T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;223;2022-01-10T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;256.01;2022-01-10T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;286.4;2022-01-10T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;294.98;2022-01-10T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;267.45;2022-01-10T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;242.23;2022-01-10T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;217.03;2022-01-10T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;198.93;2022-01-10T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;210.34;2022-01-11T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;202.42;2022-01-11T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;197.6;2022-01-11T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;193;2022-01-11T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;194.9;2022-01-11T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;204.45;2022-01-11T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;219.32;2022-01-11T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;228.38;2022-01-11T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;249.97;2022-01-11T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;249.97;2022-01-11T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;242.47;2022-01-11T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;212.2;2022-01-11T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.1;2022-01-11T12:00:00+01:00
